scorer,DLC_resnet50_DogTrain1Dec4shuffle1_150000,DLC_resnet50_DogTrain1Dec4shuffle1_150000,DLC_resnet50_DogTrain1Dec4shuffle1_150000,DLC_resnet50_DogTrain1Dec4shuffle1_150000,DLC_resnet50_DogTrain1Dec4shuffle1_150000,DLC_resnet50_DogTrain1Dec4shuffle1_150000,DLC_resnet50_DogTrain1Dec4shuffle1_150000,DLC_resnet50_DogTrain1Dec4shuffle1_150000,DLC_resnet50_DogTrain1Dec4shuffle1_150000,DLC_resnet50_DogTrain1Dec4shuffle1_150000,DLC_resnet50_DogTrain1Dec4shuffle1_150000,DLC_resnet50_DogTrain1Dec4shuffle1_150000
bodyparts,bodypart1,bodypart1,bodypart1,bodypart2,bodypart2,bodypart2,bodypart3,bodypart3,bodypart3,objectA,objectA,objectA
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
1995,819.754150390625,669.5254516601562,0.9999772310256958,809.1156005859375,655.6118774414062,0.999986469745636,894.4094848632812,654.7501831054688,0.9999880194664001,898.7052001953125,682.244140625,0.9999959468841553
1996,819.7655029296875,669.4629516601562,0.9999753832817078,809.1307373046875,655.6227416992188,0.9999866485595703,894.9761962890625,654.8314819335938,0.9999897480010986,898.7194213867188,682.1333618164062,0.9999958276748657
1997,820.6936645507812,668.8050537109375,0.9998449087142944,809.0797119140625,655.6697387695312,0.999963104724884,896.0123901367188,655.14453125,0.9999827146530151,898.9467163085938,682.0484619140625,0.9999960660934448
1998,825.7183227539062,662.6151733398438,0.8213151693344116,807.6135864257812,655.7742309570312,0.8538180589675903,897.1543579101562,656.310791015625,0.9998883008956909,899.3590698242188,682.607421875,0.9999939203262329
1999,819.733154296875,659.1088256835938,0.9998639822006226,810.2296142578125,660.3113403320312,0.9190932512283325,899.1697998046875,657.2621459960938,0.999579668045044,900.0734252929688,682.907958984375,0.9999881982803345
2000,788.42333984375,628.7423706054688,0.9945768117904663,818.382080078125,652.12646484375,0.9998730421066284,899.8203125,659.1356811523438,0.9991436004638672,900.3167114257812,682.7324829101562,0.9999872446060181
2001,765.7218017578125,628.6448974609375,0.9999056458473206,816.2606811523438,652.362060546875,0.9997096061706543,900.5504150390625,662.2724609375,0.9412821531295776,900.5003662109375,682.9647827148438,0.9999657869338989
2002,736.5867309570312,641.3386840820312,0.9999217987060547,816.0119018554688,651.6160888671875,0.999604344367981,902.1183471679688,655.5104370117188,0.9212451577186584,900.5786743164062,683.091064453125,0.9999433755874634
2003,703.206787109375,646.0654296875,0.9999935030937195,815.0274047851562,651.5677490234375,0.9980820417404175,900.2786865234375,661.5076293945312,0.9573491811752319,900.6932373046875,682.8187866210938,0.999975323677063
2004,689.3424072265625,655.8290405273438,0.9999966621398926,815.2021484375,652.1743774414062,0.9979477524757385,899.258056640625,661.9161376953125,0.763968825340271,900.3675537109375,682.855224609375,0.9999887347221375
2005,687.3244018554688,674.0615844726562,0.9999948740005493,815.329833984375,651.7891845703125,0.9983844757080078,897.051513671875,664.2748413085938,0.5874427556991577,899.9913940429688,683.1878662109375,0.9999898672103882
2006,687.3236694335938,676.052978515625,0.9986026287078857,676.9548950195312,673.6397094726562,0.9999740123748779,970.0686645507812,658.4462280273438,0.862621545791626,900.0155639648438,683.598388671875,0.9999889135360718
2007,685.5158081054688,676.8218383789062,0.9913025498390198,676.8729858398438,673.8807373046875,0.9999755024909973,969.2222290039062,649.593017578125,0.7289081811904907,900.542724609375,683.7322387695312,0.9999896883964539
2008,685.093017578125,676.8890380859375,0.9918372631072998,676.6080322265625,674.2294311523438,0.9999882578849792,965.7056884765625,646.5853881835938,0.5537622570991516,900.55810546875,682.959716796875,0.999995231628418
2009,684.8683471679688,676.60546875,0.9941049814224243,676.5424194335938,674.1324462890625,0.9999895095825195,901.58447265625,662.9119262695312,0.17751365900039673,900.1973876953125,682.9697265625,0.9999958872795105
2010,684.0913696289062,676.8986206054688,0.9907211065292358,676.4950561523438,673.7279052734375,0.9999936819076538,903.0755615234375,657.6964111328125,0.8550618290901184,900.511962890625,683.33056640625,0.9999960660934448
2011,682.0480346679688,679.0299072265625,0.9856924414634705,675.5988159179688,672.7765502929688,0.9997645616531372,905.850830078125,652.8346557617188,0.9842821359634399,900.7403564453125,683.4583740234375,0.9999968409538269
2012,635.3143920898438,636.5360107421875,0.9954608678817749,676.4312133789062,673.2059936523438,0.999937891960144,907.1522827148438,651.9263305664062,0.9861630201339722,900.6040649414062,683.53759765625,0.9999955892562866
2013,682.3865966796875,680.2579345703125,0.964975118637085,676.7413940429688,673.7222900390625,0.9999958276748657,907.87353515625,652.1981201171875,0.9843857884407043,900.306884765625,683.7337646484375,0.9999871253967285
2014,682.2495727539062,680.6387939453125,0.9576448202133179,676.5919189453125,674.0653686523438,0.9999924898147583,905.7347412109375,651.485107421875,0.942936360836029,899.5411987304688,682.8164672851562,0.9999680519104004
2015,682.9680786132812,679.0292358398438,0.971091628074646,605.2949829101562,654.839599609375,0.9999808073043823,901.3646240234375,677.0049438476562,0.05047202110290527,899.69287109375,681.4656372070312,0.9884136915206909
2016,681.7413330078125,678.6399536132812,0.9912158250808716,604.9671020507812,654.8448486328125,0.9999688863754272,904.056396484375,653.9932250976562,0.6511000394821167,892.5067138671875,674.1930541992188,0.6806105375289917
2017,679.151123046875,676.3162231445312,0.9961658716201782,606.1656494140625,655.1986083984375,0.9999805092811584,908.6410522460938,650.1845703125,0.9967334270477295,911.3507080078125,660.207275390625,0.20140379667282104
2018,679.714111328125,677.6944580078125,0.9994746446609497,606.2907104492188,655.271728515625,0.999984622001648,911.5702514648438,644.7393188476562,0.9988069534301758,913.908935546875,651.5990600585938,0.333572119474411
2019,677.8330688476562,675.42138671875,0.9992456436157227,608.1842041015625,654.6071166992188,0.9999905824661255,676.9054565429688,665.8330688476562,0.01014089584350586,609.4822998046875,663.7550048828125,0.02178359031677246
2020,676.7963256835938,675.0072021484375,0.9989861249923706,608.1425170898438,654.88720703125,0.9999947547912598,829.350830078125,619.4066772460938,0.05027058720588684,609.2542114257812,663.8139038085938,0.02567020058631897
2021,676.1553344726562,674.527099609375,0.9996553659439087,607.1968383789062,655.1192626953125,0.9999970197677612,731.0286254882812,651.0895385742188,0.04559755325317383,739.7408447265625,654.935302734375,0.04080706834793091
2022,676.7139892578125,671.3045654296875,0.9999092221260071,605.1368408203125,655.1160278320312,0.9999986886978149,724.3718872070312,617.271484375,0.9990615844726562,712.9639282226562,665.1319580078125,0.04729375243186951
2023,679.46826171875,668.3619384765625,0.9718925356864929,604.7022094726562,655.4953002929688,0.9999988079071045,705.1206665039062,624.156494140625,0.006979078054428101,697.8067626953125,669.3279418945312,0.8810037970542908
2024,665.805908203125,639.3248291015625,0.21736395359039307,604.932861328125,655.2632446289062,0.9999955892562866,664.055419921875,637.7399291992188,0.8123500347137451,698.99560546875,667.6370849609375,0.9999456405639648
2025,616.622314453125,656.3798217773438,0.8862674236297607,602.6685180664062,654.9295043945312,0.9998753666877747,652.7420654296875,641.8784790039062,0.9985634684562683,697.8778686523438,667.5016479492188,0.9999709129333496
2026,613.7454223632812,657.92041015625,0.999721884727478,600.0108032226562,655.36474609375,0.9998070001602173,653.4111938476562,642.678466796875,0.9999576807022095,697.8798217773438,667.5233154296875,0.9999691247940063
2027,613.4208984375,658.6484375,0.9997215270996094,599.5921630859375,655.79638671875,0.9996756315231323,652.6217651367188,642.5006103515625,0.9999570846557617,699.9453735351562,667.6213989257812,0.9999548196792603
2028,613.5006103515625,659.6000366210938,0.9989413022994995,600.9071655273438,654.7236938476562,0.9998993873596191,651.1256713867188,641.37841796875,0.9999862909317017,700.324951171875,667.0628662109375,0.999970018863678
2029,615.3499145507812,662.8129272460938,0.9997764825820923,600.37109375,654.7159423828125,0.9998024702072144,653.3350830078125,640.9022216796875,0.9999637603759766,701.5433349609375,666.834228515625,0.999981164932251
2030,625.9798583984375,665.1309204101562,0.9999773502349854,602.3131103515625,654.7012939453125,0.9999823570251465,669.5297241210938,642.7410278320312,0.5134525299072266,702.307373046875,667.0130004882812,0.9999945163726807
2031,626.9452514648438,665.572998046875,0.999994158744812,602.2127685546875,654.6614990234375,0.9999828338623047,669.7705688476562,641.7531127929688,0.9846019148826599,702.8839111328125,666.7515869140625,0.9999968409538269
2032,626.3004150390625,665.5284423828125,0.9999912977218628,602.6383056640625,654.4741821289062,0.9999844431877136,670.4822998046875,642.6961669921875,0.8342402577400208,703.6449584960938,666.0914306640625,0.9999974966049194
2033,626.7813110351562,665.8392944335938,0.9999955892562866,602.7987670898438,654.3941650390625,0.9999873638153076,669.7271118164062,643.2396850585938,0.978020429611206,705.8251953125,665.8030395507812,0.9999982118606567
2034,627.362548828125,665.8776245117188,0.9999973773956299,602.595458984375,654.31689453125,0.99998939037323,669.2823486328125,642.0997314453125,0.9979027509689331,705.8223266601562,665.8056030273438,0.9999986886978149
2035,627.9096069335938,666.01806640625,0.9999982118606567,602.3993530273438,654.174560546875,0.9999911785125732,668.0922241210938,641.7355346679688,0.9997689723968506,705.30224609375,665.6444091796875,0.9999985694885254
2036,628.4225463867188,666.10595703125,0.9999986886978149,601.3363647460938,654.2931518554688,0.9998992085456848,666.0531616210938,640.9906005859375,0.9998643398284912,703.7354125976562,666.377197265625,0.9999973773956299
2037,629.4835815429688,665.4281616210938,0.9999710321426392,598.49365234375,653.4458618164062,0.9876992702484131,666.17529296875,641.1788940429688,0.9996242523193359,704.1307983398438,666.388671875,0.9999978542327881
2038,628.9799194335938,665.432373046875,0.9993410110473633,622.7501831054688,661.0708618164062,0.9991253614425659,665.0979614257812,642.176025390625,0.9997837543487549,704.4542236328125,666.428955078125,0.9999978542327881
2039,628.1522216796875,665.9607543945312,0.9985628128051758,621.4602661132812,660.805908203125,0.998206615447998,664.2224731445312,642.4902954101562,0.999869704246521,704.68017578125,666.568359375,0.9999977350234985
2040,627.9943237304688,666.17626953125,0.9949809312820435,622.1497802734375,660.6178588867188,0.9972332715988159,664.211181640625,642.6351928710938,0.9998547434806824,704.4058227539062,666.63818359375,0.9999971389770508
2041,627.13037109375,666.2149658203125,0.9978755712509155,623.5353393554688,660.2847290039062,0.9562516212463379,664.9240112304688,642.93603515625,0.9998813271522522,704.346435546875,666.6480712890625,0.9999969005584717
2042,626.8768920898438,665.58349609375,0.9996771812438965,603.80078125,632.5903930664062,0.8882874250411987,663.7766723632812,642.525146484375,0.9999141693115234,704.2323608398438,666.6119995117188,0.9999963045120239
2043,627.2272338867188,664.1343383789062,0.9999877214431763,610.7152099609375,642.134765625,0.9989756345748901,663.395751953125,642.5902709960938,0.9999381303787231,704.3550415039062,666.6337280273438,0.9999967813491821
2044,625.9085693359375,665.2021484375,0.9999867677688599,609.0673828125,643.1583862304688,0.9999728202819824,664.0355834960938,642.5369262695312,0.9999273419380188,704.2965087890625,666.639404296875,0.9999967813491821
2045,625.2693481445312,664.97509765625,0.9999964833259583,609.9204711914062,644.4985961914062,0.9999958276748657,665.1317138671875,642.2327880859375,0.9999657869338989,704.449951171875,666.6051635742188,0.9999977350234985
2046,625.2535400390625,664.9849853515625,0.9999951720237732,610.2776489257812,645.3734741210938,0.9999958872795105,665.6026611328125,641.8704833984375,0.9999678730964661,704.4744873046875,666.4942626953125,0.9999982118606567
2047,625.6187133789062,664.9810791015625,0.999996542930603,610.7709350585938,645.2340087890625,0.9999985694885254,665.9179077148438,641.6612548828125,0.9999809265136719,704.6736450195312,666.3231201171875,0.9999988079071045
2048,625.493896484375,664.9697265625,0.9999966025352478,610.9024047851562,645.1624145507812,0.9999990463256836,666.2546997070312,641.713134765625,0.9999678134918213,704.865966796875,666.302001953125,0.9999986886978149
2049,625.391357421875,664.9536743164062,0.999997615814209,611.1007080078125,644.715087890625,0.9999990463256836,665.9375610351562,642.115234375,0.9999674558639526,705.1640625,666.3377685546875,0.9999984502792358
2050,625.2916259765625,664.7442626953125,0.9999959468841553,611.4854736328125,644.864501953125,0.999996542930603,664.899658203125,642.1190185546875,0.9999289512634277,705.0256958007812,666.3318481445312,0.9999983310699463
2051,625.0640869140625,664.6803588867188,0.9999946355819702,610.7493286132812,644.564697265625,0.9999942779541016,664.7849731445312,641.8363037109375,0.9999662637710571,705.5298461914062,666.44384765625,0.9999988079071045
2052,625.162109375,664.6957397460938,0.9999944567680359,610.4949951171875,644.1499633789062,0.9999877214431763,664.4718627929688,641.724365234375,0.9999531507492065,705.7015380859375,666.4898071289062,0.9999989867210388
2053,624.9207763671875,664.3314208984375,0.9999969005584717,610.6200561523438,644.63671875,0.999980092048645,662.8932495117188,642.7293701171875,0.9999637603759766,705.9962768554688,666.5340576171875,0.9999988079071045
2054,625.0017700195312,663.59423828125,0.9999852180480957,610.4984130859375,644.3090209960938,0.9999356269836426,662.0764770507812,642.5132446289062,0.9972720146179199,706.8244018554688,666.2550048828125,0.999998927116394
2055,622.0780639648438,660.8694458007812,0.9935488700866699,609.5413208007812,645.908935546875,0.9966138005256653,660.0770263671875,644.64453125,0.9475531578063965,707.5802612304688,666.08740234375,0.9999990463256836
2056,621.663330078125,659.5759887695312,0.9985254406929016,608.3627319335938,643.6917724609375,0.8830146193504333,651.7808227539062,628.3396606445312,0.7323243618011475,708.29833984375,665.9606323242188,0.9999992847442627
2057,616.4817504882812,645.5594482421875,0.9914065003395081,665.0499267578125,644.2281494140625,0.9793871641159058,652.3486328125,628.9764404296875,0.3949815034866333,709.0698852539062,665.8347778320312,0.9999991655349731
2058,613.069580078125,650.0294189453125,0.9999467134475708,665.35791015625,643.9625854492188,0.975520133972168,658.8651123046875,634.1868286132812,0.15559840202331543,707.0362548828125,665.75537109375,0.9999983310699463
2059,609.405029296875,657.0980224609375,0.9999853372573853,665.934814453125,643.4085693359375,0.9294123649597168,654.1719970703125,629.04541015625,0.682805597782135,706.1255493164062,666.3442993164062,0.9999980926513672
2060,618.4256591796875,667.2511596679688,0.9979813098907471,664.955810546875,642.2403564453125,0.9609391689300537,651.4337158203125,628.0642700195312,0.44833827018737793,706.174072265625,666.5712280273438,0.9999982118606567
2061,621.4876708984375,673.3589477539062,0.9999982714653015,608.0418701171875,642.5955810546875,0.9367475509643555,653.49560546875,629.8148193359375,0.9755793809890747,706.4158325195312,667.0128173828125,0.9999987483024597
2062,621.5618286132812,674.7178344726562,0.9998776316642761,608.7952880859375,644.8429565429688,0.8033180236816406,613.3497924804688,642.8873291015625,0.8555444478988647,706.2489624023438,667.187255859375,0.9999986290931702
2063,621.3120727539062,675.0988159179688,0.9998111724853516,666.5860595703125,643.267333984375,0.5740424990653992,657.0335693359375,628.6326293945312,0.22544437646865845,706.4815673828125,667.1315307617188,0.9999971389770508
2064,621.1219482421875,676.3096923828125,0.9998141527175903,667.3220825195312,643.074462890625,0.6968339085578918,660.4094848632812,622.5213012695312,0.3893672525882721,706.2620849609375,667.2005615234375,0.9999957084655762
2065,621.0,676.5288696289062,0.9998436570167542,667.1423950195312,642.2521362304688,0.4874264895915985,663.5745239257812,633.395263671875,0.3501036465167999,706.46240234375,667.405517578125,0.9999945163726807
2066,621.0799560546875,676.5928955078125,0.9997034668922424,668.2030029296875,642.715087890625,0.8852469325065613,663.751708984375,625.808837890625,0.27098846435546875,707.2385864257812,667.0505981445312,0.9999940395355225
2067,620.7459106445312,676.6469116210938,0.9998816251754761,667.6731567382812,642.6602783203125,0.8031502962112427,660.9113159179688,626.5406494140625,0.3753684163093567,707.9091186523438,665.9505615234375,0.9999868273735046
2068,621.0197143554688,676.6700439453125,0.9997146129608154,666.533935546875,642.0482788085938,0.9043517112731934,660.5682373046875,627.5447387695312,0.10413703322410583,708.5134887695312,664.010498046875,0.999932050704956
2069,709.7904052734375,654.405517578125,0.9459476470947266,666.1383666992188,642.07275390625,0.9696997404098511,628.7730712890625,675.5394287109375,0.993290364742279,708.2866821289062,656.7396240234375,0.9968410730361938
2070,703.2741088867188,649.29833984375,0.977800726890564,667.253662109375,639.4796142578125,0.7942284345626831,640.0154418945312,681.891357421875,0.9838942289352417,695.765869140625,647.4156494140625,0.85919189453125
2071,689.9205322265625,647.884765625,0.9875679016113281,665.245361328125,638.379638671875,0.5147185921669006,641.8118896484375,683.629638671875,0.9947280883789062,688.7994384765625,647.2744750976562,0.683072566986084
2072,674.660400390625,653.7095336914062,0.8734548687934875,650.4319458007812,642.6808471679688,0.04542478919029236,642.3668212890625,686.3555297851562,0.9999409914016724,678.8782348632812,656.8770751953125,0.8590052723884583
2073,668.7802734375,660.9887084960938,0.02053588628768921,670.48095703125,653.4905395507812,0.017611175775527954,643.4403686523438,686.87255859375,0.9999809265136719,678.9083862304688,659.4054565429688,0.9991399049758911
2074,670.3431396484375,660.3833618164062,0.03436875343322754,667.9583740234375,648.910888671875,0.010551929473876953,643.3843994140625,686.3973999023438,0.9999520778656006,678.2334594726562,658.5109252929688,0.9999059438705444
2075,735.7235717773438,630.25048828125,0.06887176632881165,668.3336791992188,651.234375,0.03770869970321655,642.8717651367188,688.7022094726562,0.9999648332595825,677.7656860351562,657.972900390625,0.9996311664581299
2076,779.1128540039062,644.4662475585938,0.8838546276092529,772.5844116210938,644.40283203125,0.046797364950180054,642.593994140625,689.1036987304688,0.9999381303787231,676.7774047851562,658.1123657226562,0.9983880519866943
2077,619.4110717773438,630.4976806640625,0.3416377007961273,617.11865234375,629.028564453125,0.9193633794784546,643.1791381835938,690.021240234375,0.9998243451118469,676.59423828125,658.3993530273438,0.9973813891410828
2078,597.8896484375,629.6434936523438,0.9493507146835327,789.6535034179688,677.1301879882812,0.996514081954956,643.2823486328125,690.4120483398438,0.9965472221374512,676.2069091796875,658.889892578125,0.9850083589553833
2079,583.38525390625,635.3978881835938,0.995797872543335,788.3939819335938,676.172607421875,0.9999457001686096,643.02783203125,690.3472900390625,0.9860325455665588,677.3746948242188,660.2866821289062,0.8610780835151672
2080,578.8826904296875,642.1203002929688,0.999975323677063,787.7110595703125,675.9328002929688,0.9998592138290405,642.9522705078125,690.956298828125,0.937730073928833,677.609375,661.4636840820312,0.6952236294746399
2081,641.725341796875,684.652099609375,0.9994129538536072,787.3272705078125,676.280029296875,0.9998984336853027,584.54345703125,657.6949462890625,0.8882117867469788,787.12060546875,678.6535034179688,0.23516052961349487
2082,643.7254638671875,684.7543334960938,0.9922705888748169,787.3554077148438,675.8756103515625,0.9999160766601562,586.8745727539062,670.1444091796875,0.837855339050293,787.3915405273438,678.6484985351562,0.16102191805839539
2083,787.287109375,679.0150146484375,0.8767377138137817,787.8192138671875,675.92236328125,0.9997893571853638,588.0255737304688,690.3853759765625,0.9989539384841919,676.1357421875,657.7301635742188,0.7419090270996094
2084,788.60205078125,678.6277465820312,0.9998422861099243,721.0757446289062,662.1653442382812,0.856696367263794,583.701171875,691.891357421875,0.9999954700469971,680.355712890625,656.4940185546875,0.5440364480018616
2085,794.80224609375,676.031982421875,0.19211089611053467,788.6337890625,453.1349182128906,0.9533933401107788,582.7610473632812,690.9890747070312,0.9999994039535522,789.9650268554688,677.1602783203125,0.9688588380813599
2086,833.4290161132812,661.659423828125,0.2082521617412567,787.8919677734375,677.1424560546875,0.9999257326126099,583.4274291992188,691.1382446289062,0.9999995231628418,669.215576171875,655.9266357421875,0.9831454753875732
2087,781.404296875,678.411865234375,0.16693076491355896,787.8464965820312,677.040771484375,0.9999611377716064,583.0944213867188,691.3668212890625,0.9999989867210388,661.989501953125,660.6229248046875,0.9928078651428223
2088,788.7217407226562,678.591552734375,0.4045727252960205,788.0042724609375,677.6390380859375,0.999930739402771,583.7243041992188,692.0422973632812,0.9999982118606567,659.2352905273438,663.4203491210938,0.9798049926757812
2089,789.154541015625,678.1489868164062,0.7822288274765015,787.9813842773438,677.482177734375,0.9997197389602661,583.595458984375,692.037841796875,0.9999934434890747,666.552001953125,669.302490234375,0.9452873468399048
2090,789.3477172851562,677.9530029296875,0.7982923984527588,788.2471923828125,676.9325561523438,0.999781608581543,583.8359985351562,692.5755615234375,0.9999898672103882,686.3109741210938,677.6654052734375,0.8955596685409546
2091,789.2614135742188,677.9303588867188,0.7792623043060303,788.0698852539062,676.9053344726562,0.9995269775390625,583.8760986328125,693.60595703125,0.9999837875366211,706.8839721679688,688.8224487304688,0.9592266082763672
2092,789.716552734375,678.259765625,0.9745457768440247,898.2338256835938,699.6875610351562,0.9995273351669312,583.8748168945312,694.53662109375,0.9999525547027588,725.0507202148438,699.5588989257812,0.9916398525238037
2093,794.3110961914062,677.7056274414062,0.9924919605255127,898.4662475585938,700.1965942382812,0.9997879266738892,583.365478515625,694.806884765625,0.9999018311500549,734.643310546875,710.6603393554688,0.44699352979660034
2094,795.44677734375,676.2894287109375,0.6551701426506042,898.3335571289062,700.2890625,0.9998273849487305,584.9989624023438,693.422607421875,0.9993675351142883,731.2233276367188,712.0380859375,0.6307065486907959
2095,794.9586791992188,673.6380004882812,0.9986045360565186,897.7877197265625,700.363037109375,0.9998829364776611,586.5403442382812,693.4429321289062,0.9855150580406189,588.2421264648438,692.9228515625,0.3600282073020935
2096,599.7816162109375,689.4728393554688,0.992372989654541,897.8349609375,700.7653198242188,0.9998456239700317,886.26171875,707.391845703125,0.4265744984149933,731.904541015625,712.0947875976562,0.12665030360221863
2097,819.30224609375,645.6371459960938,0.9218534231185913,897.3475341796875,700.5084838867188,0.9997321367263794,886.5252075195312,707.0792846679688,0.48891791701316833,731.6560668945312,711.9006958007812,0.021902620792388916
2098,821.2403564453125,643.6205444335938,0.7846568822860718,897.5891723632812,700.363037109375,0.9997304081916809,886.7498168945312,706.9981689453125,0.6071226596832275,731.1539306640625,711.6497802734375,0.01959243416786194
2099,816.2505493164062,468.8182373046875,0.14584246277809143,897.1405029296875,700.4459838867188,0.999706506729126,886.7421875,706.9456787109375,0.6231649518013,896.6067504882812,708.7261962890625,0.01187819242477417
2100,731.663330078125,707.198486328125,0.05221238732337952,897.456298828125,700.8639526367188,0.9998314380645752,727.9369506835938,716.3434448242188,0.6500062942504883,733.8073120117188,707.8037719726562,0.012449681758880615
2101,802.4647827148438,629.1826782226562,0.07034996151924133,897.8182373046875,700.9473876953125,0.9998572468757629,892.0083618164062,706.128173828125,0.5186053514480591,796.518310546875,628.1080322265625,0.012691617012023926
2102,824.1312866210938,461.1365966796875,0.02794232964515686,898.472900390625,701.0418090820312,0.9999376535415649,724.6397094726562,710.6526489257812,0.9993413090705872,730.6546630859375,711.6226806640625,0.06826859712600708
2103,732.6282958984375,705.868896484375,0.01159617304801941,898.4771728515625,701.1038208007812,0.9998816847801208,728.13037109375,713.212158203125,0.9993610382080078,687.0567626953125,639.6682739257812,0.24741923809051514
2104,732.0447387695312,706.27587890625,0.01404118537902832,898.543212890625,701.3565063476562,0.9998176097869873,728.322998046875,713.4712524414062,0.999635636806488,815.1476440429688,469.0801086425781,0.06072089076042175
2105,731.274658203125,706.663818359375,0.02049228549003601,898.8260498046875,701.3643798828125,0.9998343586921692,727.3955688476562,713.2980346679688,0.9998966455459595,811.2653198242188,470.1188659667969,0.1453409492969513
2106,789.261474609375,687.0396118164062,0.03297129273414612,898.4432373046875,700.7745361328125,0.9998605251312256,728.2650146484375,712.9117431640625,0.9997629523277283,731.952392578125,706.8267822265625,0.008606374263763428
2107,732.5816040039062,713.2203369140625,0.030741482973098755,898.9161376953125,700.6596069335938,0.9997559785842896,729.0133056640625,710.7676391601562,0.9994697570800781,784.7785034179688,682.81689453125,0.004940122365951538
2108,711.8779907226562,668.045166015625,0.7117918729782104,783.5701904296875,684.9159545898438,0.9995338916778564,731.4561767578125,710.0167846679688,0.9902113676071167,786.199951171875,689.6446533203125,0.00955820083618164
2109,720.646728515625,672.2153930664062,0.9828332662582397,783.456787109375,685.25,0.999894917011261,898.8145751953125,699.978271484375,0.48569831252098083,902.7866821289062,702.6700439453125,0.00701528787612915
2110,732.0369873046875,673.2230834960938,0.8335080742835999,783.6779174804688,684.7994384765625,0.99982750415802,904.7294311523438,699.7627563476562,0.055403172969818115,907.1199340820312,702.3135375976562,0.005031496286392212
2111,740.98876953125,673.8103637695312,0.9479519128799438,784.2848510742188,685.1040649414062,0.9916096925735474,784.36376953125,684.8358154296875,0.39753806591033936,788.0267944335938,687.8899536132812,0.002362161874771118
2112,788.1653442382812,685.5211791992188,0.23320850729942322,784.288818359375,684.9107666015625,0.9946304559707642,782.824951171875,689.4383544921875,0.12948939204216003,788.24853515625,688.5987548828125,0.0011040270328521729
2113,790.188232421875,691.9656982421875,0.01754659414291382,788.6617431640625,682.9141845703125,0.873576283454895,789.6683349609375,682.0261840820312,0.004090815782546997,791.9313354492188,690.0308837890625,0.00035765767097473145
2114,787.6229858398438,686.174072265625,0.4757920801639557,781.6796875,685.1320190429688,0.9790657162666321,762.6171264648438,610.8817138671875,0.9645534753799438,781.201416015625,688.3124389648438,0.00119858980178833
2115,794.1994018554688,685.2084350585938,0.14914655685424805,783.147705078125,684.6185302734375,0.9995040893554688,787.2243041992188,677.7365112304688,0.13735070824623108,787.3637084960938,688.4520874023438,0.011067122220993042
2116,794.8547973632812,684.5400390625,0.22588768601417542,783.9976196289062,684.3521728515625,0.999552845954895,786.79248046875,688.1249389648438,0.02119588851928711,787.3109741210938,687.2347412109375,0.020346909761428833
2117,787.7327880859375,684.3380126953125,0.9520130157470703,769.7428588867188,663.3792724609375,0.9997515678405762,773.72119140625,661.6432495117188,0.10362353920936584,784.6903076171875,685.2529907226562,0.45812076330184937
2118,782.1663818359375,689.8482055664062,0.9977819919586182,762.78857421875,667.6292114257812,0.9999737739562988,764.5999755859375,661.625732421875,0.0034113526344299316,784.8193969726562,685.35546875,0.5691347122192383
2119,781.6643676757812,689.3998413085938,0.9995719790458679,761.5672607421875,668.71533203125,0.9999899864196777,763.6954345703125,661.6541137695312,0.0062532126903533936,784.2779541015625,685.3941650390625,0.599028468132019
2120,781.8613891601562,689.4908447265625,0.9992516040802002,761.0736083984375,668.8411865234375,0.9999918937683105,763.637451171875,662.06396484375,0.007939070463180542,783.8344116210938,685.734130859375,0.7944056391716003
2121,781.391845703125,688.8092651367188,0.9995142221450806,761.4024658203125,668.8515625,0.9999897480010986,764.472900390625,661.4681396484375,0.0068171024322509766,781.1218872070312,685.8076782226562,0.46543797850608826
2122,780.9713134765625,687.9092407226562,0.9996960163116455,761.2176513671875,669.20458984375,0.999987006187439,764.365966796875,661.73193359375,0.009431540966033936,784.9901733398438,684.110107421875,0.3110516369342804
2123,782.6962890625,686.9063720703125,0.7417524456977844,760.9058227539062,669.42236328125,0.9999670386314392,769.0656127929688,665.444091796875,0.09744173288345337,784.4599609375,682.0645751953125,0.9801970720291138
2124,773.0072021484375,663.5200805664062,0.8036197423934937,759.14013671875,669.470947265625,0.9998496174812317,767.5360717773438,666.1926879882812,0.05224582552909851,777.9119262695312,681.4075927734375,0.9381154179573059
2125,773.4677734375,667.017333984375,0.9999244213104248,758.3147583007812,670.1959838867188,0.9995644688606262,787.6569213867188,655.1329345703125,0.006340205669403076,780.619384765625,679.4442138671875,0.009074509143829346
2126,775.01220703125,667.1223754882812,0.9983817338943481,764.1499633789062,670.4551391601562,0.9851075410842896,762.3529052734375,672.5550537109375,0.007672339677810669,781.80810546875,677.0313110351562,0.003938049077987671
2127,730.8349609375,651.1468505859375,0.9980134963989258,764.2979736328125,669.2323608398438,0.999954342842102,955.0739135742188,706.1283569335938,0.9930535554885864,956.9981689453125,708.696533203125,0.029082953929901123
2128,715.4660034179688,659.8384399414062,0.9994839429855347,763.138916015625,668.2494506835938,0.9999817609786987,954.608642578125,704.59619140625,0.7885949611663818,957.5120239257812,707.9176025390625,0.018949687480926514
2129,694.7327270507812,665.173828125,0.9405956268310547,762.7490234375,668.4006958007812,0.9999948740005493,949.5529174804688,697.8912963867188,0.48546645045280457,952.4161376953125,702.4330444335938,0.03400203585624695
